participantId,Education,Food,Recreation,Shelter,Wage,Savings,educationLevel,age,joviality,AgeGroup,JovialityGroup
355,0,5824.838699919918,8116.341741870893,16324.45020485712,80843.88032287046,50578.249676222535,Graduate,38,0.735837586,MiddleAgedAdults,HighJoviality
356,0,64.5100467892383,0,0,343.7070025303172,279.1969557410789,HighSchoolOrCollege,31,0.686094014,YoungAdults,HighJoviality
357,0,5900.7913435214105,6129.035394944172,10787.713162235768,86629.0626292414,63811.52272854003,Graduate,40,0.536520661,MiddleAgedAdults,MiddleJoviality
358,0,6782.272496254091,10523.158112453168,12340.046481870671,35178.072502203795,5532.595411625869,HighSchoolOrCollege,36,0.969014671,MiddleAgedAdults,HighJoviality
359,0,6707.238933856339,9907.445667438886,11063.489949263363,34620.14171844098,6941.967167882394,HighSchoolOrCollege,43,0.757990018,MiddleAgedAdults,HighJoviality
360,0,3968.0528986957593,9393.851992480366,10787.713162235768,48986.26936250561,24836.651309093722,HighSchoolOrCollege,32,0.41088011,MiddleAgedAdults,MiddleJoviality
361,0,5234.646021981342,5555.721343289272,10160.704950515352,37323.5414959889,16372.469180202937,Low,32,0.299050559,MiddleAgedAdults,LowJoviality
362,0,5186.696845286804,8885.252510711804,14985.646790979103,43409.912504762106,14352.316357784395,HighSchoolOrCollege,28,0.753234813,YoungAdults,HighJoviality
363,0,4454.044645515431,4026.72172633328,10792.705230225447,81065.86359896242,61792.391996888255,Graduate,49,0.404476978,OldAdults,MiddleJoviality
364,0,3857.645449258515,2229.7406999278214,10160.704950515352,56162.94243502106,39914.85133531937,HighSchoolOrCollege,19,0.253379525,YoungAdults,LowJoviality
365,0,4479.233597655642,6223.895578646989,10792.705230225447,34236.419545627105,12740.585139099026,Low,20,0.438986616,YoungAdults,MiddleJoviality
366,0,4291.62633546268,3397.6547014085904,10160.704950515352,55518.89733778476,37668.911350398135,HighSchoolOrCollege,39,0.138808298,MiddleAgedAdults,LowJoviality
367,0,3911.7041190663354,6171.359265591606,10160.704950515352,55332.86685137513,35089.09851620183,HighSchoolOrCollege,29,0.13664462,YoungAdults,LowJoviality
368,0,4465.279270893421,4532.641069332702,10291.478616586282,115782.8706608306,96493.47170401819,Graduate,20,0.039923482,YoungAdults,LowJoviality
369,0,4107.937671036012,4221.804475713054,10291.478616586282,55153.16128828394,36531.94052494859,HighSchoolOrCollege,54,0.139040705,OldAdults,LowJoviality
370,0,4768.7350531263255,8799.709439877586,16324.45020485712,75297.28820580589,45404.39350794486,Bachelors,33,0.70247421,MiddleAgedAdults,HighJoviality
371,0,5715.089390665033,7714.695808801045,10792.705230225447,47276.3600488463,23053.86961915478,HighSchoolOrCollege,38,0.371688755,MiddleAgedAdults,MiddleJoviality
372,0,6101.226523810375,9057.671384317724,15682.201264214862,48440.29025836236,17599.191086019404,Bachelors,18,0.986983183,NA,HighJoviality
373,0,4785.513870580349,8299.84358142682,15446.893764741088,62618.9122156908,34086.66099894254,Graduate,38,0.979407864,MiddleAgedAdults,HighJoviality
374,0,4573.94458280662,9937.448697098018,11643.74291863032,35866.95557919283,9711.819380657871,HighSchoolOrCollege,57,0.85417223,OldAdults,HighJoviality
375,0,3536.7680395702196,5960.001713015089,10411.18987839384,53916.94237933348,34008.982748354334,HighSchoolOrCollege,34,0.184734538,MiddleAgedAdults,LowJoviality
376,0,5162.64398011334,6122.204086668502,10411.18987839384,53777.35607725278,32081.318132077096,HighSchoolOrCollege,19,0.141162784,YoungAdults,LowJoviality
377,0,4410.00290538734,181.28527504472785,10411.18987839384,113747.40301660782,98744.9249577819,Graduate,30,0.035335186,YoungAdults,LowJoviality
378,0,6442.139114048787,9045.169616927546,14904.301794724239,42170.068299541876,11778.457773841308,HighSchoolOrCollege,60,0.991810222,OldAdults,HighJoviality
379,0,4476.033062244793,452.1237442009741,10427.345946755077,53713.542514608664,38358.03976140782,HighSchoolOrCollege,38,0.061959185,MiddleAgedAdults,LowJoviality
380,0,74.92782953598994,0,0,346.46505427707564,271.5372247410857,HighSchoolOrCollege,38,0.690118062,MiddleAgedAdults,HighJoviality
381,0,6338.087848622753,7002.836630264179,10792.705230225447,45178.70018571685,21045.070476604473,HighSchoolOrCollege,59,0.621188126,OldAdults,MiddleJoviality
382,0,46.528926436115455,0,0,330.98188724145973,284.4529608053443,HighSchoolOrCollege,43,0.964579432,MiddleAgedAdults,HighJoviality
383,0,42.58858560248102,0,0,343.5961182313027,301.00753262882165,HighSchoolOrCollege,23,0.694582993,YoungAdults,HighJoviality
384,0,55.13869683396932,0,0,240,184.86130316603067,HighSchoolOrCollege,39,0.949906952,MiddleAgedAdults,HighJoviality
385,0,6584.7221272686475,5983.298262131764,10836.52634396534,44601.48352001516,21196.936786649407,HighSchoolOrCollege,19,0.569018722,YoungAdults,MiddleJoviality
386,0,4634.471645943576,7271.979621893216,11063.489949263363,79963.28817674583,56993.34695964568,Graduate,39,0.479804894,MiddleAgedAdults,MiddleJoviality
387,0,4504.178224910737,6569.473195080159,11063.489949263363,44415.68526843507,22278.54389918081,HighSchoolOrCollege,58,0.401545108,OldAdults,MiddleJoviality
388,0,6753.0809795134755,10198.328476708413,14985.646790979103,62639.786263308786,30702.730016107795,Graduate,48,0.687759804,OldAdults,HighJoviality
389,0,4440.219829999541,6579.906630738128,11129.405434342782,71537.48557715384,49387.95368207339,Graduate,52,0.596117189,OldAdults,MiddleJoviality
390,0,4160.572646866364,8457.247855096879,15717.844516922705,46661.310581235964,18325.645562350015,Bachelors,31,0.76530714,YoungAdults,HighJoviality
391,0,4386.847130357778,1601.3808203387239,10504.765029520548,37218.02576486669,20725.032784649644,Low,42,0.140477262,MiddleAgedAdults,LowJoviality
392,0,75.64881618990313,0,0,257.37591993856967,181.72710374866654,HighSchoolOrCollege,43,0.848830989,MiddleAgedAdults,HighJoviality
393,0,4715.902275524643,8066.893307543504,14399.888610224216,40792.63085489815,13609.946661605785,HighSchoolOrCollege,26,0.909124868,YoungAdults,HighJoviality
394,0,4106.790988040488,6790.600446557221,11129.405434342782,44257.3676402027,22230.570771262213,HighSchoolOrCollege,54,0.52722067,OldAdults,MiddleJoviality
395,0,8326.215579420958,7207.055637544261,14854.476015794164,54678.41025308902,24290.663020329644,Graduate,54,0.675097131,OldAdults,HighJoviality
396,0,4217.059185690214,7426.977710391031,11140.857011845623,81783.20482604223,58998.310918115356,Bachelors,41,0.364809779,MiddleAgedAdults,MiddleJoviality
397,0,6273.474592586874,4923.739482617135,11178.218616072358,44549.17560652526,22173.7429152489,HighSchoolOrCollege,60,0.396967817,OldAdults,MiddleJoviality
398,0,4775.536998800255,9252.889690113096,16547.741916575964,55880.49463179466,25304.326026305345,Bachelors,53,0.963462391,OldAdults,HighJoviality
399,0,4287.194297898481,6577.879269768624,10504.765029520548,53153.4369164788,31783.59831929115,HighSchoolOrCollege,33,0.082643442,MiddleAgedAdults,LowJoviality
400,0,6481.774917157253,8128.59615944597,11411.641730883537,43951.028821080676,17929.01601359392,HighSchoolOrCollege,36,0.512379139,MiddleAgedAdults,MiddleJoviality
401,0,3971.4711140669147,5245.972476107613,10504.765029520548,52856.439873854666,33134.23125415959,HighSchoolOrCollege,47,0.264710804,OldAdults,LowJoviality
402,0,6280.6405181648415,8132.189869204999,10504.765029520548,29571.006095922112,4653.4106790317255,HighSchoolOrCollege,24,0.674497947,YoungAdults,HighJoviality
403,0,6371.967093085428,7393.083748670113,14796.906708728495,48828.05169248973,20266.0941420057,Bachelors,44,0.884407261,MiddleAgedAdults,HighJoviality
404,0,4152.8680731268605,3355.106715479749,10504.765029520548,35628.826711764545,17616.086893637388,Low,58,0.230962551,OldAdults,LowJoviality
405,0,4582.692117773748,7290.6666135830465,11422.284524720222,43927.4133074263,20631.77005134929,HighSchoolOrCollege,25,0.617829242,YoungAdults,MiddleJoviality
406,0,73.50740659133272,0,0,356.95661589864227,283.44920930730956,HighSchoolOrCollege,24,0.801609951,YoungAdults,HighJoviality
407,0,53.073775550185346,0,0,362.6472968542778,309.5735213040924,HighSchoolOrCollege,20,0.686077576,YoungAdults,HighJoviality
408,0,6450.093481044031,10212.330584816586,11903.01020409837,37042.683571550064,8477.24930159108,Bachelors,33,0.794096009,MiddleAgedAdults,HighJoviality
409,0,6231.465269911438,7623.5231311321195,11422.284524720222,65105.84111756785,39828.56819180407,Graduate,18,0.645271398,NA,MiddleJoviality
410,0,4355.240668592756,5491.741752551024,10527.17280475417,53134.06653501566,32759.911309117713,HighSchoolOrCollege,42,0.175733331,MiddleAgedAdults,LowJoviality
411,0,6042.561766830189,6343.700892644377,11422.284524720222,43907.37756333806,20098.83037914327,HighSchoolOrCollege,21,0.507728111,YoungAdults,MiddleJoviality
412,0,4688.01315360906,9978.29127640173,10576.46991026813,30050.51775081134,4807.743410532423,HighSchoolOrCollege,58,0.662852559,OldAdults,HighJoviality
413,0,5134.818069781102,5876.190450221824,10556.977461420118,110877.17476236634,89309.1887809433,Graduate,56,0.106292289,OldAdults,LowJoviality
414,0,4751.28558742469,6178.323057178784,10556.977461420118,52347.8433946838,30861.257288660207,HighSchoolOrCollege,24,0.171319189,YoungAdults,LowJoviality
415,0,4460.907652023325,2486.5607686022063,10556.977461420118,52638.23681660784,35133.790934562196,HighSchoolOrCollege,18,0.128459971,NA,LowJoviality
416,0,6273.3405381838265,4833.6676932900355,11422.284524720222,81775.86574355728,59246.57298736321,Bachelors,30,0.370202736,YoungAdults,MiddleJoviality
417,0,6187.622418624317,7861.496270907381,12456.097075744065,38021.43132999834,11516.215564722579,HighSchoolOrCollege,38,0.695894652,MiddleAgedAdults,HighJoviality
418,0,4488.957688735429,10400.931965906271,11935.027334674935,43198.153546394504,16373.236557077871,HighSchoolOrCollege,44,0.976850716,MiddleAgedAdults,HighJoviality
419,0,5805.4446351190545,9937.766735623043,10648.17479101571,33734.03819835047,7342.652036592659,Low,36,0.622118277,MiddleAgedAdults,MiddleJoviality
420,0,3977.8501120912974,71.2629022619177,6011.206421175441,51939.19032760729,41878.87089207864,HighSchoolOrCollege,55,0.085672033,OldAdults,LowJoviality
421,0,4423.72471786514,6236.4054910575,5296.230217658736,80383.09507027698,64426.734643695585,Bachelors,38,0.517662469,MiddleAgedAdults,MiddleJoviality
422,0,6622.200079289798,4999.376147852089,5345.04339938831,60224.14384193364,43257.52421540344,Graduate,27,0.647441392,YoungAdults,MiddleJoviality
423,0,4342.3630472201,0,6025.660521981453,51856.90200903335,41488.878439831795,HighSchoolOrCollege,53,0.132465984,OldAdults,LowJoviality
424,0,5945.9083760284675,8805.052513342964,7956.5486219205,25760,3052.4904887080693,HighSchoolOrCollege,49,0.723576465,OldAdults,HighJoviality
425,0,6325.259629170438,4758.35778546569,5345.04339938831,43407.6267721706,26978.965958146164,HighSchoolOrCollege,33,0.334417031,MiddleAgedAdults,LowJoviality
426,0,6633.025946883291,4324.070752305219,5564.702717171391,54621.27079201866,38099.47137565876,Graduate,41,0.469702696,MiddleAgedAdults,MiddleJoviality
427,0,5768.351614451274,9811.013059493509,6467.746579168504,66659.16684339763,44612.05559028434,Bachelors,37,0.916735753,MiddleAgedAdults,HighJoviality
428,0,4354.060947098835,26.791341401897192,5533.769867125824,51639.23532149034,41724.61316586378,HighSchoolOrCollege,44,0.09631243,MiddleAgedAdults,LowJoviality
429,0,3698.91083177656,4408.645279671813,5270.30873494717,108862.49500292796,95484.63015653241,Graduate,53,0.059265966,OldAdults,LowJoviality
430,0,5203.505975916166,11929.696988050178,7492.82339548955,34039.87844934956,9413.852089893666,HighSchoolOrCollege,49,0.949453894,OldAdults,HighJoviality
431,0,5728.943239294434,5774.528658540647,5564.702717171391,42557.01485530771,25488.840240301237,HighSchoolOrCollege,20,0.420302416,YoungAdults,MiddleJoviality
432,0,4638.445978814573,8153.07065588527,6321.307033979782,32300.36861640637,13187.544947726747,Bachelors,26,0.981851015,YoungAdults,HighJoviality
433,0,4194.54599640107,43.59844596876731,5288.234955134065,90575.52096584142,81049.14156833754,Bachelors,32,9.85e-4,MiddleAgedAdults,LowJoviality
434,0,4451.870420779113,8377.75315762548,5564.702717171391,77535.93565313915,59141.60935756316,Bachelors,25,0.618031654,YoungAdults,MiddleJoviality
435,0,5053.227120130287,12369.835960860304,7492.82339548955,25680,764.113523519859,Low,27,0.725281643,YoungAdults,HighJoviality
436,0,6492.533707455009,7524.779087722322,7956.5486219205,25760,3786.1385829021683,HighSchoolOrCollege,36,0.949412047,MiddleAgedAdults,HighJoviality
437,0,4174.662853935358,6591.351843506352,5589.109308036179,41839.08653050977,25483.962525031882,HighSchoolOrCollege,25,0.450502705,YoungAdults,MiddleJoviality
438,0,6350.014433939956,5269.633803615173,5711.142262360111,53118.47635507879,35787.68585516355,Graduate,43,0.63736647,MiddleAgedAdults,MiddleJoviality
439,0,7002.4459997173635,9939.241354313566,10372.801117534389,36511.92366548827,9197.435193922953,HighSchoolOrCollege,35,0.930702522,MiddleAgedAdults,HighJoviality
440,0,3872.9006371504174,5158.42727467613,5324.087395507855,51984.9816437225,37629.5663363881,HighSchoolOrCollege,32,0.049076886,MiddleAgedAdults,LowJoviality
441,0,8502.635389881718,9035.4983194985125,8739.378085126804,25680,-597.5117945070342,HighSchoolOrCollege,49,0.800759302,OldAdults,HighJoviality
442,0,6176.250955734864,5725.6515968479835,5711.142262360111,71802.89549594908,54189.85068100612,Bachelors,27,0.523649971,YoungAdults,MiddleJoviality
443,0,6112.982564908987,9054.308078984162,8981.036313634466,25760,1611.6730424723846,HighSchoolOrCollege,56,0.758121962,OldAdults,HighJoviality
444,0,3825.208052713493,1742.3341420502986,5324.087395507855,109613.6749255385,98722.04533526684,Graduate,30,0.048951659,YoungAdults,LowJoviality
445,0,6567.6773297516775,6282.742331864784,5711.142262360111,69204.0683251002,50642.50640112363,Bachelors,23,0.496667064,YoungAdults,MiddleJoviality
446,0,4412.442546567705,4822.738371594574,5377.866056068541,107247.20436066618,92634.15738643536,Graduate,31,0.154285175,YoungAdults,LowJoviality
447,0,4198.7951600205615,7416.23275285176,9685.400882871274,50887.581484517046,29587.152688773444,Graduate,49,0.689153128,OldAdults,HighJoviality
448,0,4149.124606103249,7739.927602412178,9009.394437704323,51956.34856214944,31057.901915929688,Graduate,28,0.924288993,YoungAdults,HighJoviality
449,0,6582.453322561189,5836.489747825186,5711.142262360111,50017.897855704075,31887.81252295759,Graduate,41,0.392066569,MiddleAgedAdults,MiddleJoviality
450,0,4016.5890101162804,7107.2572005401435,5728.698615651227,40427.102639049415,23574.55781274176,HighSchoolOrCollege,35,0.504323829,MiddleAgedAdults,MiddleJoviality
451,0,3826.967326916008,362.9870066721191,7949.465680327343,50639.443431336964,38500.0234174215,HighSchoolOrCollege,19,0.164418633,YoungAdults,LowJoviality
452,0,6632.138907335978,7694.627192902465,6418.933397438931,27733.203612012887,6987.504114335511,HighSchoolOrCollege,18,0.742684694,NA,HighJoviality
453,0,4046.2404466971193,9343.442235290371,5951.505102049185,25680,6338.812215963324,HighSchoolOrCollege,35,0.811967182,MiddleAgedAdults,HighJoviality
454,0,3940.3163392794145,5512.235493201183,5377.866056068541,86186.10759663794,71355.68970808882,Bachelors,43,0.249578287,MiddleAgedAdults,LowJoviality
455,0,4144.265493374621,5428.779259117774,5377.866056068541,50486.03986934433,35535.129060783394,HighSchoolOrCollege,49,0.158418515,OldAdults,LowJoviality
456,0,6365.2777446716045,6659.372878208435,6980.284987329028,27935.524833217107,7930.58922300804,HighSchoolOrCollege,25,0.685091778,YoungAdults,HighJoviality
457,0,4238.7944668372165,1572.626540416052,5395.792276255435,50163.952649080326,38956.73936557162,HighSchoolOrCollege,57,0.151671229,OldAdults,LowJoviality
458,0,3726.2467488636175,6135.930780798284,5426.042772820821,49994.75106775675,34706.53076527402,HighSchoolOrCollege,24,0.312528351,YoungAdults,LowJoviality
459,0,6615.583721923586,6713.2929958593695,5728.698615651227,68729.69876136527,49672.123427931096,Bachelors,18,0.344762529,NA,LowJoviality
460,0,6415.306345845107,6935.00880498858,6861.005852168671,35870.33481933964,15659.01381633728,Bachelors,37,0.969102133,MiddleAgedAdults,HighJoviality
461,0,4436.7395584622045,868.7151713111014,6053.828693090004,85296.82116887512,73937.53774601182,Bachelors,55,0.302215803,OldAdults,LowJoviality
462,0,4522.515750506153,11087.49781860003,7858.922258461353,25760,2291.0641724324632,Low,60,0.773790326,OldAdults,HighJoviality
463,0,6172.383021842364,5154.021229507308,5833.175216684046,48190.222260422015,31030.642792388302,Graduate,42,0.353252364,MiddleAgedAdults,MiddleJoviality
464,0,4604.328260854648,6991.357966629785,8753.23980001995,46245.757070711465,25896.831043207083,Graduate,31,0.923037343,YoungAdults,HighJoviality
465,0,4067.4338879249913,506.120488375808,7723.446882370544,49816.86345523253,37519.86219656118,HighSchoolOrCollege,29,0.329111154,YoungAdults,LowJoviality
466,0,3903.078243994997,3510.1497400535213,5431.644716629226,49937.71641103546,37092.84371035771,HighSchoolOrCollege,20,0.191165293,YoungAdults,LowJoviality
467,0,5565.4282383468335,7938.461808966595,5833.175216684046,40336.11831700516,20999.053053007687,HighSchoolOrCollege,38,0.586290946,MiddleAgedAdults,MiddleJoviality
468,0,6354.960823763856,4844.245430688096,5857.581807548833,39855.20272404353,22798.414662042742,HighSchoolOrCollege,40,0.45189519,MiddleAgedAdults,MiddleJoviality
469,0,4440.43687368262,6662.674978248747,5881.9883984136195,68854.96911158608,51869.86886124109,Bachelors,26,0.554244414,YoungAdults,MiddleJoviality
470,0,4198.543753958716,565.85949945931,5232.77308141029,36718.68636077293,26721.510025944615,HighSchoolOrCollege,18,0.679944615,NA,HighJoviality
471,0,4464.055891891615,0,4796.7086579594325,105529.05856271289,96268.29401286184,Graduate,36,0.039582663,MiddleAgedAdults,LowJoviality
472,0,4254.099575813577,10607.275527514823,7734.240208586784,33433.962468290905,10838.347156375723,Graduate,59,0.941687305,OldAdults,HighJoviality
473,0,3988.769157008785,8172.0826629685735,5930.801580143194,67390.2627387813,49298.60933866074,Bachelors,60,0.614071428,OldAdults,MiddleJoviality
474,0,4507.335744433117,16.490880826729477,4360.644234508575,105221.9604434283,96337.48958365986,Graduate,49,0.088574034,OldAdults,LowJoviality
475,0,5091.7742497324225,6795.074539564417,5431.644716629226,101090.41419066692,83771.92068474086,Graduate,24,0.237641609,YoungAdults,LowJoviality
476,0,4152.749257762774,5966.092815787926,5431.644716629226,49528.26174374667,33977.774953566746,HighSchoolOrCollege,26,0.094335508,YoungAdults,LowJoviality
477,0,6630.685167208895,5356.1188388234,5979.614761872766,39346.540556005726,21380.121788100663,HighSchoolOrCollege,37,0.383485068,MiddleAgedAdults,MiddleJoviality
478,0,5079.315165110434,6591.363213750237,5979.614761872766,67202.28528735248,49551.99214661904,Bachelors,58,0.495874155,OldAdults,MiddleJoviality
479,0,6582.948649434011,9038.89641850617,7639.081290990186,25980.729220755024,2719.8028618246544,HighSchoolOrCollege,58,0.753570226,OldAdults,HighJoviality
480,0,4007.2180665678943,4719.4230778804385,5431.644716629226,49534.66236034847,35376.376499270904,HighSchoolOrCollege,39,0.211241597,MiddleAgedAdults,LowJoviality
481,0,6601.703718552053,6755.613036344908,6148.741629418248,33608.61751277997,14102.559128464763,Low,44,0.563457797,MiddleAgedAdults,MiddleJoviality
482,0,3996.0702033939565,4807.5003602376155,5431.644716629226,49351.78644040034,35116.57116013954,HighSchoolOrCollege,55,0.012329643,OldAdults,LowJoviality
483,0,4258.788118959202,4981.387464259428,5467.497157003017,99356.6697844061,84648.99704418445,Graduate,36,0.209746249,MiddleAgedAdults,LowJoviality
484,0,4031.6370917910726,10036.315677482204,7734.240208586784,38049.4952082783,16247.302230418234,Bachelors,42,0.936547208,MiddleAgedAdults,HighJoviality
485,0,3823.9029289710356,5203.013048326612,5467.497157003017,35392.65856585448,20898.245431553816,Low,28,0.24042683,YoungAdults,LowJoviality
486,0,4047.6955200945113,3652.0617961382827,5521.275817563701,34043.836123712696,20822.8029899162,Low,29,0.02038719,YoungAdults,LowJoviality
487,0,5847.350995678108,5919.47589901551,6196.619336740923,65342.03565070162,47378.58941926708,Bachelors,49,0.471347147,OldAdults,MiddleJoviality
488,0,6028.56974155916,7042.104634166787,7956.5486219205,26638.049138057297,5610.82614041085,HighSchoolOrCollege,51,0.770104322,OldAdults,HighJoviality
489,0,4128.471328528633,2022.631367972163,5539.202037750597,85147.86375039897,73457.55901614758,Bachelors,24,0.107608661,YoungAdults,LowJoviality
490,0,3916.7556868596885,4492.802281039298,5557.128257937492,49850.559660673374,35883.873434836896,HighSchoolOrCollege,46,0.008404856,MiddleAgedAdults,LowJoviality
491,0,6100.53721708176,539.7052790033395,8239.665075952023,62815.380889265834,47935.47331722871,Bachelors,19,0.843920569,YoungAdults,HighJoviality
492,0,3995.0347277730093,5788.40359406523,6248.087261385422,63084.43071891074,47052.90513568708,Bachelors,58,0.364100624,OldAdults,MiddleJoviality
493,0,5927.371667312292,7695.816523512187,6248.087261385422,63120.78435526087,43249.50890305097,Bachelors,29,0.641308283,YoungAdults,MiddleJoviality
494,0,4469.751206686235,0,7553.026319622688,49444.146195834255,37421.368669525335,HighSchoolOrCollege,40,0.149860389,MiddleAgedAdults,LowJoviality
495,0,6177.796523119078,8210.2939740435,6272.49385225021,39245.05515508381,18584.47080567103,HighSchoolOrCollege,47,0.478280008,OldAdults,MiddleJoviality
496,0,4176.204367805671,129.37226084132175,6866.387563293352,48412.42492939197,37240.46073745162,HighSchoolOrCollege,49,0.145298865,OldAdults,LowJoviality
497,0,6235.6243202217465,9578.938137205885,8708.64566792551,33634.7161080269,9111.50798267376,HighSchoolOrCollege,28,0.906250776,YoungAdults,HighJoviality
498,0,6606.226580526454,6364.959981621778,6345.713624844569,38679.38297457277,19362.48278757997,HighSchoolOrCollege,49,0.653874654,OldAdults,HighJoviality
499,0,4469.106410556349,5840.296033414155,5620.990417353306,98746.12778258877,82815.73492126496,Graduate,28,0.494442294,YoungAdults,MiddleJoviality
500,0,3972.0663046533396,7240.152862103596,5592.980698311282,48455.81338677055,31650.61352170233,HighSchoolOrCollege,53,0.239743189,OldAdults,LowJoviality
501,0,6228.5315903256005,9304.00226127203,7639.081290990186,36996.017129849395,13824.401987261575,Bachelors,23,0.895202266,YoungAdults,HighJoviality
502,0,6158.543648227325,7360.762624534437,6418.933397438931,39026.89825093948,19088.658580738782,HighSchoolOrCollege,18,0.597042481,NA,MiddleJoviality
503,0,6093.266212960466,9301.900693208492,7785.702485866993,26028.333333333336,2847.4639412973856,HighSchoolOrCollege,24,0.892482505,YoungAdults,HighJoviality
504,1097.9677822096717,4105.701450052402,4980.021461263867,10657.137901109158,48325.9143803486,27485.085785713505,HighSchoolOrCollege,35,0.108711953,MiddleAgedAdults,LowJoviality
505,570.0806933045985,6360.379413811357,8778.31327806083,10739.882201289971,48062.86114953549,21614.20556306874,HighSchoolOrCollege,45,0.466477753,MiddleAgedAdults,MiddleJoviality
506,570.0806933045985,4484.06844419843,7140.233249567963,10755.732112137082,98320.95309682838,75370.83859762031,Graduate,34,0.602514117,MiddleAgedAdults,MiddleJoviality
507,570.0806933045985,4467.768212688772,8931.60493355829,10699.311832509526,32252.721404915574,7583.955732854387,Low,34,0.293051648,MiddleAgedAdults,LowJoviality
508,1367.1527077321841,4300.9341703079435,11416.909198780533,12065.480665510617,41255.31051470227,12104.833772371001,HighSchoolOrCollege,31,0.87972655,YoungAdults,HighJoviality
509,38.005379553639905,68.40989177639808,0,0,256.67364765361305,150.25837632357508,HighSchoolOrCollege,58,0.705961036,OldAdults,HighJoviality
510,91.14351384881228,54.958058976695945,0,0,343.3346407890017,197.23306796349345,HighSchoolOrCollege,25,0.716063608,YoungAdults,HighJoviality
511,1097.9677822096717,4270.896982843846,5249.008346765395,10699.311832509526,47730.45092411464,26413.265979786192,HighSchoolOrCollege,27,0.173537994,YoungAdults,LowJoviality
512,91.14351384881228,60.416148238534575,0,0,340.38659952543475,188.8269374380879,HighSchoolOrCollege,48,0.66240327,OldAdults,HighJoviality
513,1097.9677822096717,4404.669486610653,4716.82176131941,10814.464716576707,48074.62804075166,27040.70429403521,HighSchoolOrCollege,57,0.306487271,OldAdults,LowJoviality
514,38.005379553639905,72.12413726863069,0,0,363.09640375037856,252.96688692810795,HighSchoolOrCollege,41,0.896797286,MiddleAgedAdults,HighJoviality
515,570.0806933045985,5809.257683201398,5124.221412439468,10863.289433258453,46644.35625243687,24277.507030232955,HighSchoolOrCollege,32,0.41490899,MiddleAgedAdults,MiddleJoviality
516,570.0806933045985,6087.708605579276,7983.9792280356205,10863.289433258453,44452.873640376776,18947.81568019883,HighSchoolOrCollege,22,0.369711957,YoungAdults,MiddleJoviality
517,570.0806933045985,6472.291845448432,4041.8848166259827,10934.994314006033,44482.654254357636,22463.402584972588,HighSchoolOrCollege,35,0.460451549,MiddleAgedAdults,MiddleJoviality
518,570.0806933045985,6411.461414601764,4486.4175046265245,10934.994314006033,43938.97861702115,21536.024690482234,HighSchoolOrCollege,44,0.379599106,MiddleAgedAdults,MiddleJoviality
519,570.0806933045985,6814.215079102026,10106.267453058595,11024.006069048964,34552.98987711172,6038.420582597542,HighSchoolOrCollege,18,0.974802854,NA,HighJoviality
520,1097.9677822096717,4268.240143512033,5254.870493701888,10814.464716576707,82536.22536655847,61100.68223055817,Bachelors,40,0.154725513,MiddleAgedAdults,LowJoviality
521,570.0806933045985,5676.733018475786,4067.519964290469,10970.846754379823,42589.58588454916,21304.40545409848,HighSchoolOrCollege,39,0.477456741,MiddleAgedAdults,MiddleJoviality
522,570.0806933045985,4378.90824786457,4533.456151610943,10852.085545641641,32220.149471445824,11885.618833024075,Low,20,0.277699434,YoungAdults,LowJoviality
523,38.005379553639905,47.171807699296366,0,0,358.12267109451716,272.9454838415809,HighSchoolOrCollege,31,0.80318727,YoungAdults,HighJoviality
524,1097.9677822096717,4059.8719002856087,4559.798977484586,10865.962167608024,82416.64380328303,61833.042975695134,Bachelors,33,0.262933648,MiddleAgedAdults,LowJoviality
525,1097.9677822096717,4026.484031774222,389.98579965257983,10865.962167608024,47107.85597681494,30727.456195570445,HighSchoolOrCollege,55,0.01017311,OldAdults,LowJoviality
526,38.005379553639905,71.5304905996026,0,0,255.52973512220512,145.9938649689626,HighSchoolOrCollege,25,0.703025703,YoungAdults,HighJoviality
527,570.0806933045985,4914.575447443868,9276.533823933007,11024.006069048964,41168.30306195583,15383.107028225391,HighSchoolOrCollege,31,0.543392106,YoungAdults,MiddleJoviality
528,1097.9677822096717,4437.917472460635,28.210459977984286,10917.068093819138,46815.43371816863,30334.2699097012,HighSchoolOrCollege,44,0.008329855,MiddleAgedAdults,LowJoviality
529,570.0806933045985,6339.001029827335,4725.51384542394,11078.404075501194,92994.35109850537,70281.3514544483,Graduate,27,0.568405413,YoungAdults,MiddleJoviality
530,570.0806933045985,3750.0410570812405,8756.300592804851,11114.256515874984,41185.154665123075,16994.475806057402,HighSchoolOrCollege,42,0.585489943,MiddleAgedAdults,MiddleJoviality
531,1097.9677822096717,4753.323010968915,5160.612506913134,10917.068093819138,46738.22328007695,24809.251886166094,HighSchoolOrCollege,54,0.134122197,OldAdults,LowJoviality
532,570.0806933045985,4118.226392842785,6541.76914286365,10982.050641996631,95741.04059158769,73528.91372058004,Graduate,51,0.303479796,OldAdults,LowJoviality
533,570.0806933045985,6335.140691114237,7168.976909574868,11221.813836996356,41021.100242253684,15725.088111263623,HighSchoolOrCollege,51,0.504013735,OldAdults,MiddleJoviality
534,1097.9677822096717,4479.593045461961,6944.382426956714,11071.951971733295,81958.15641841506,58364.26119205342,Bachelors,50,0.298257944,OldAdults,LowJoviality
535,570.0806933045985,6300.78574122458,6256.330637828066,11221.813836996356,81055.2071313523,56706.1962219987,Bachelors,46,0.428775106,MiddleAgedAdults,MiddleJoviality
